id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,embedding_x,embedding_y,embedding_coord,embedding_vectors,cluster_label,cluster_prob
413,1,Provider 2,arenas-pr-10006,,179.0,2020-01-20T08:35:23Z,2020-01-20T08:38:22Z,2020-01-20T08:36:23Z,1.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",3.6159773,1.7814345,"3.6159772872924805,1.7814345359802246","0.043048188,1.1844184,0.85369015,-0.6346023,0.28827488,-0.25945535,1.0659252,-0.6461507",2.0,1.0
414,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.8,2019-12-23T17:56:09.700Z,2019-12-23T17:59:09.500Z,2019-12-23T17:57:09.600Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",-22.234127,-6.831071,"-22.234127044677734,-6.831070899963379","0.120630845,1.260573,0.7052899,-0.6500864,0.36360344,-0.1529949,0.93309,-0.7557198",9.0,1.0
415,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.9,2019-12-13T13:53:29.900Z,2019-12-13T13:56:29.800Z,2019-12-13T13:54:29.900Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",-22.24073,-6.8378773,"-22.24073028564453,-6.83787727355957","0.120598,1.2604598,0.70513344,-0.6501087,0.3635639,-0.15292308,0.9328697,-0.75578666",9.0,1.0
416,1,Provider 2,arenas-pr-10006,,179.0,2020-01-25T09:35:52Z,2020-01-25T09:38:51Z,2020-01-25T09:36:52Z,1.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",3.6175804,1.7777929,"3.6175804138183594,1.7777929306030273","0.04322584,1.1846977,0.853732,-0.6344309,0.2885834,-0.25933805,1.0660291,-0.6460923",2.0,1.0
417,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.6,2019-12-26T05:45:31.400Z,2019-12-26T05:48:31Z,2019-12-26T05:46:31.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-22.265268,-6.863359,"-22.265268325805664,-6.863358974456787","0.12077211,1.2606403,0.7051501,-0.65016425,0.3641219,-0.15264204,0.9325597,-0.755757",9.0,1.0
418,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.6,2019-12-26T06:29:00.400Z,2019-12-26T06:32:00Z,2019-12-26T06:30:00.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-23.990086,-8.6345215,"-23.99008560180664,-8.634521484375","0.15096404,1.2608513,0.6702608,-0.62238705,0.4051299,-0.11665383,0.8655516,-0.738853",6.0,1.0
419,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,180.0,2019-12-13T18:17:20.700Z,2019-12-13T18:20:20.700Z,2019-12-13T18:18:20.700Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-23.990417,-8.635638,"-23.99041748046875,-8.635638236999512","0.15099405,1.2608807,0.67024124,-0.6224104,0.4052244,-0.11661416,0.86546063,-0.7388555",6.0,1.0
420,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.9,2020-03-17T10:04:03.900Z,2020-03-17T10:07:03.800Z,2020-03-17T10:05:03.900Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-23.99074,-8.635414,"-23.990739822387695,-8.635414123535156","0.15100233,1.2608881,0.6702863,-0.6223898,0.405283,-0.11659476,0.8654765,-0.7388158",6.0,1.0
421,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.6,2019-12-06T00:19:09.400Z,2019-12-06T00:22:09Z,2019-12-06T00:20:09.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-23.989433,-8.634546,"-23.98943328857422,-8.634546279907227","0.15094589,1.2608334,0.6702484,-0.6223856,0.40505862,-0.11668101,0.8655857,-0.73887014",6.0,1.0
422,1,Provider 2,arena-pr-ygyY6ArmuzqYH5Zv57jpPc,,179.6,2019-12-06T00:19:09.400Z,2019-12-06T00:22:09Z,2019-12-06T00:20:09.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-23.989498,-8.634491,"-23.989498138427734,-8.634490966796875","0.15095301,1.2608485,0.6702597,-0.6223893,0.405069,-0.11668661,0.8655975,-0.73886645",6.0,1.0
