id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,embedding_x,embedding_y,embedding_coord,embedding_vectors,cluster_label,cluster_prob
413,1,Provider 2,arenas-pr-10006,,179.0,2020-01-20T08:35:23Z,2020-01-20T08:38:22Z,2020-01-20T08:36:23Z,1.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.010086908,-0.013291487,"0.010086908005177975,-0.013291486538946629","0.010086735,-0.013291544,-0.033353873,0.00073017983,0.011116931,0.001416969,8.122258e-05,-5.7305787e-08",1.0,1.0
414,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.8,2019-12-23T17:56:09.700Z,2019-12-23T17:59:09.500Z,2019-12-23T17:57:09.600Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",-0.25858408,0.07369666,"-0.25858408212661743,0.07369665801525116","-0.25858405,0.07369662,-0.004039738,-0.0021024507,0.00020444002,-6.618305e-05,5.555272e-05,6.135943e-08",4.0,0.9999999999980815
415,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.9,2019-12-13T13:53:29.900Z,2019-12-13T13:56:29.800Z,2019-12-13T13:54:29.900Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",-0.25876978,0.073687695,"-0.25876978039741516,0.07368769496679306","-0.25876975,0.0736876,-0.003913299,-0.0019394971,7.579949e-05,-1.4323324e-06,2.8251778e-05,8.229068e-09",4.0,0.999999999999595
416,1,Provider 2,arenas-pr-10006,,179.0,2020-01-25T09:35:52Z,2020-01-25T09:38:51Z,2020-01-25T09:36:52Z,1.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.009998307,-0.012986286,"0.009998306632041931,-0.012986285611987114","0.00999834,-0.012986361,-0.03360305,0.0006014307,0.011305477,0.0012029645,0.00013445302,1.01820426e-07",1.0,1.0
417,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.6,2019-12-26T05:45:31.400Z,2019-12-26T05:48:31Z,2019-12-26T05:46:31.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.25905854,0.07435382,"-0.25905853509902954,0.07435382157564163","-0.2590585,0.074353725,-0.003965688,-0.002020799,-3.3536766e-05,-7.062366e-05,3.7037255e-05,6.726522e-08",4.0,0.9999999999996945
418,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.6,2019-12-26T06:29:00.400Z,2019-12-26T06:32:00Z,2019-12-26T06:30:00.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.31734928,0.14043751,"-0.31734928488731384,0.140437513589859","-0.31734926,0.14043741,-0.011869427,0.050956834,-0.0044010207,9.660843e-05,-8.603841e-05,1.4389427e-07",4.0,1.0
419,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,180.0,2019-12-13T18:17:20.700Z,2019-12-13T18:20:20.700Z,2019-12-13T18:18:20.700Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.3174238,0.14055978,"-0.3174237906932831,0.14055977761745453","-0.31742376,0.14055967,-0.011846301,0.050956335,-0.0044209785,0.000103427104,-8.7172506e-05,1.3059912e-07",4.0,1.0
420,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.9,2020-03-17T10:04:03.900Z,2020-03-17T10:07:03.800Z,2020-03-17T10:05:03.900Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.31738588,0.14062352,"-0.31738588213920593,0.1406235247850418","-0.31738585,0.1406234,-0.01188868,0.050949045,-0.004424933,7.4839714e-05,-8.0985184e-05,1.123061e-07",4.0,1.0
421,1,Provider 2,arena-pr-H6oAJesicMevoBCWXhyU3f,,179.6,2019-12-06T00:19:09.400Z,2019-12-06T00:22:09Z,2019-12-06T00:20:09.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.3173327,0.14035103,"-0.3173327147960663,0.14035102725028992","-0.31733266,0.14035092,-0.011860079,0.050961472,-0.0043905354,0.00010684077,-8.8432476e-05,5.462288e-08",4.0,1.0
422,1,Provider 2,arena-pr-ygyY6ArmuzqYH5Zv57jpPc,,179.6,2019-12-06T00:19:09.400Z,2019-12-06T00:22:09Z,2019-12-06T00:20:09.400Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.31732404,0.14036131,"-0.31732404232025146,0.14036130905151367","-0.317324,0.14036119,-0.011867027,0.050943356,-0.0043784543,0.00010461735,-8.5813816e-05,7.948066e-08",4.0,1.0
423,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,179.9,2020-03-10T22:26:12Z,2020-03-10T22:29:11.900Z,2020-03-10T22:27:12Z,2.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.56465423,0.08184016,"0.5646542310714722,0.0818401575088501","0.5646543,0.08184008,0.023782255,-0.0036770878,-0.0024633969,-0.002430175,-0.00020707549,5.3236224e-08",0.0,1.0
424,1,Provider 2,arena-pr-ygyY6ArmuzqYH5Zv57jpPc,,179.8,2019-12-13T18:06:01.700Z,2019-12-13T18:09:01.500Z,2019-12-13T18:07:01.600Z,10.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.06730019,-0.043780234,"-0.06730019301176071,-0.04378023371100426","-0.06730016,-0.043780297,0.07979042,0.0074636904,-0.00042457128,0.0032407963,-0.00012366025,4.546515e-08",5.0,1.0
425,1,Provider 2,arena-pr-xZcYcKVnHmqq9NSRmteJPC,,180.0,2020-03-28T18:52:49Z,2020-03-28T18:55:49Z,2020-03-28T18:53:49Z,2.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.57658046,0.08407191,"0.5765804648399353,0.08407191187143326","0.5765805,0.08407183,0.02296061,-0.002148369,-0.0029083677,-0.0024721664,-0.00023403013,7.6089165e-08",0.0,1.0
426,1,Provider 2,arena-pr-ygyY6ArmuzqYH5Zv57jpPc,,179.9,2019-12-13T13:53:29.900Z,2019-12-13T13:56:29.800Z,2019-12-13T13:54:29.900Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",-0.0672162,-0.043684237,"-0.06721620261669159,-0.04368423670530319","-0.06721617,-0.043684296,0.079723835,0.007332227,-0.0003069786,0.0032027832,-0.000102002115,1.3905053e-07",5.0,1.0
427,1,Provider 2,arenas-pr-10006,,179.0,2019-12-13T18:06:01Z,2019-12-13T18:09:00Z,2019-12-13T18:07:01Z,1.0,,,Phasor,State::Change State::Shedding,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.17765446,-0.12488882,"0.1776544600725174,-0.1248888224363327","0.17765449,-0.12488885,0.047511064,0.022830416,0.003928977,0.002570883,-0.00025436902,9.056722e-08",3.0,1.0
