id,vae_x,vae_y,vae_eventTags,vae_cluster_label,tft_x,tft_y,tft_eventTags,tft_cluster_label
12,5.7642317,-0.38076997,Equipment::Substation::Distribution/r/nEquipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Conductor off insulator,0,-1.6384692,-6.7731066,Equipment::Substation::Distribution/r/nEquipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Conductor off insulator,0
13,2.5917785,-5.6761727,Equipment::Substation::Distribution/r/nEquipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Conductor off insulator,0,-1.7933389,-6.7954683,Equipment::Substation::Distribution/r/nEquipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Conductor off insulator,0
14,0.116374165,-7.704851,Events::Other::Unknown/r/nEquipment::Interrupting Device::Recloser,0,-1.4135994,-9.5042305,Events::Other::Unknown/r/nEquipment::Interrupting Device::Recloser,0
15,-30.230019,-0.07962948,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser/r/nEvents::Fault::Unknown Fault,1,-13.705132,-5.3363323,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser/r/nEvents::Fault::Unknown Fault,1
16,-32.047874,0.9510406,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser/r/nEvents::Fault::Unknown Fault,1,-13.801528,-5.3505416,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser/r/nEvents::Fault::Unknown Fault,1
17,-31.955229,0.84570944,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser,1,-13.66213,-5.332489,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser,1
18,-29.896929,-0.34930933,Events::Error::Conductor Sag or Inadequate Clearance,1,-14.5539465,-5.4420753,Events::Error::Conductor Sag or Inadequate Clearance,1
19,-30.625782,-0.8163471,Events::Equipment Failure::Equipment Failure/r/nEvents::Fault::Insulation Fault/r/nEquipment::Overhead Equipment::Insulator,1,-13.939292,-5.008445,Events::Equipment Failure::Equipment Failure/r/nEvents::Fault::Insulation Fault/r/nEquipment::Overhead Equipment::Insulator,1
20,-26.639685,-0.9632897,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1,-15.626227,-2.7415147,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1
21,-29.741837,-1.5880599,Events::Construction & Maintenance::Forced Maintenance,1,-15.634963,-2.7347834,Events::Construction & Maintenance::Forced Maintenance,1
22,-25.488861,-3.5741048,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1,-15.654176,-2.7058773,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1
23,-27.05448,-2.2975063,Events::Vegetation::Tree,1,-15.704731,-2.5206666,Events::Vegetation::Tree,1
24,-28.447113,0.8195168,Conditions::Weather::Lightning Storm/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1,-14.493728,-5.079143,Conditions::Weather::Lightning Storm/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1
25,-26.595257,-1.4714155,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1,-15.466631,-3.3846083,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1
26,-25.375862,-3.496742,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1,-14.578519,-5.444563,Events::Vegetation::Tree/r/nPhase::Single-phase::Phase A,1
27,-29.471115,-3.1417804,Events::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Transformer::Overhead Service Transformer,1,-15.433623,-5.5240245,Events::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Transformer::Overhead Service Transformer,1
28,-28.299858,0.77195615,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1,-14.128485,-5.3893948,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1
29,-25.383839,-3.5072274,Events::Equipment Failure::Transformer Failure/r/nEvents::External::Lightning Strike/r/nEquipment::Transformer::Overhead Service Transformer,1,-15.62305,-2.7623868,Events::Equipment Failure::Transformer Failure/r/nEvents::External::Lightning Strike/r/nEquipment::Transformer::Overhead Service Transformer,1
30,-25.379519,-3.184706,Events::Equipment Failure::Transformer Failure/r/nEvents::External::Lightning Strike/r/nEquipment::Transformer::Overhead Service Transformer,1,-15.148935,-4.7096395,Events::Equipment Failure::Transformer Failure/r/nEvents::External::Lightning Strike/r/nEquipment::Transformer::Overhead Service Transformer,1
31,-30.616169,-0.37628236,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Insulator,1,-21.547295,-4.903917,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Insulator,1
32,-27.4339,-2.629485,Conditions::Weather::Heavy Rain/r/nConditions::Weather::Lightning Storm/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1,-21.394823,-4.979495,Conditions::Weather::Heavy Rain/r/nConditions::Weather::Lightning Storm/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1
33,-29.85052,1.8921217,Events::Wildlife::Small Animal/r/nEquipment::Interrupting Device::Fuse,1,-22.218758,-5.1905026,Events::Wildlife::Small Animal/r/nEquipment::Interrupting Device::Fuse,1
34,-30.252884,1.8351215,Events::Wildlife::Small Animal/r/nEquipment::Interrupting Device::Fuse,1,-22.29522,-4.8340583,Events::Wildlife::Small Animal/r/nEquipment::Interrupting Device::Fuse,1
35,-28.593884,-2.57832,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,1,-21.162342,-5.4033833,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,1
36,-27.250109,-0.14778982,Conditions::Weather::Ice/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,1,-16.898388,-5.6512847,Conditions::Weather::Ice/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,1
37,-28.80876,0.44207495,Events::Vegetation::Tree,1,-16.872932,-5.777555,Events::Vegetation::Tree,1
38,-29.999926,1.884476,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,1,-16.89049,-5.686068,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,1
39,-28.238605,-2.6754172,Conditions::Weather::Heavy Rain/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1,-16.874401,-5.7816033,Conditions::Weather::Heavy Rain/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1
40,-29.064682,-3.0843291,Conditions::Weather::Heavy Rain/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1,-21.840277,-5.620166,Conditions::Weather::Heavy Rain/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1
41,-29.700102,-2.683349,Events::Equipment Failure::Equipment Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1,-21.551796,-4.922967,Events::Equipment Failure::Equipment Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Interrupting Device::Fuse,1
42,-25.490242,-1.6466368,Events::Protection Event::Fuse Blow/r/nEvents::Wildlife::Squirrel/r/nEquipment::Interrupting Device::Fuse,1,-22.309696,-6.270812,Events::Protection Event::Fuse Blow/r/nEvents::Wildlife::Squirrel/r/nEquipment::Interrupting Device::Fuse,1
43,-29.568209,-0.11421509,Events::Equipment Failure::Equipment Failure/r/nEvents::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Underground Service Transformer,1,-21.165619,-5.411508,Events::Equipment Failure::Equipment Failure/r/nEvents::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Underground Service Transformer,1
44,-26.865288,-2.079521,Events::Protection Event::Fuse Blow/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1,-21.22768,-5.219785,Events::Protection Event::Fuse Blow/r/nEvents::Other::Unknown/r/nEquipment::Interrupting Device::Fuse,1
45,37.185192,-0.22171952,Events::External::Lightning Strike,2,28.117441,5.721901,Events::External::Lightning Strike,2
46,38.44456,0.7521196,Events::Equipment Failure::Arcing,2,28.130453,5.715739,Events::Equipment Failure::Arcing,2
47,37.225536,1.8436631,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,2,27.882965,5.6447105,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,2
48,37.678757,1.8127418,Events::Equipment Failure::Arcing,2,27.692818,5.4897394,Events::Equipment Failure::Arcing,2
49,38.493183,1.1936775,Events::Equipment Failure::Arcing,2,27.69309,5.490149,Events::Equipment Failure::Arcing,2
50,37.853466,1.7663665,Events::Equipment Failure::Arcing,2,29.822971,2.9983318,Events::Equipment Failure::Arcing,2
51,36.538822,0.18720162,Events::Wildlife::Squirrel,2,29.795612,3.001829,Events::Wildlife::Squirrel,2
52,36.795586,-0.21097887,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,2,29.771381,3.0032084,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,2
53,36.216663,0.3186419,Events::Other::Unknown,2,29.671368,3.0081391,Events::Other::Unknown,2
54,36.706314,-0.5277333,Equipment::Load::Motor/r/nState::Change State::Start,2,30.048447,2.3788059,Equipment::Load::Motor/r/nState::Change State::Start,2
55,36.689907,-0.56137913,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,2,30.047258,2.3785918,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,2
56,-28.195671,-2.6901453,Events::Vegetation::Overgrowth/r/nEquipment::Transformer::Overhead Service Transformer,1,8.22099,3.2301385,Events::Vegetation::Overgrowth/r/nEquipment::Transformer::Overhead Service Transformer,0
57,35.356888,0.35111696,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,2,29.898142,2.3040214,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,2
58,35.46875,1.1989024,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2,29.895182,2.2992315,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2
59,35.444412,-0.2639589,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,2,29.398914,2.7406948,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,2
60,39.381012,-0.14997703,Events::Other::Unknown,2,29.353144,2.7326584,Events::Other::Unknown,2
61,35.333992,-0.005650535,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,2,29.214914,2.7046072,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,2
62,39.75852,0.80836046,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2,29.022413,2.6469836,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2
63,39.51056,-0.07867642,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2,28.418606,5.0849166,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2
64,39.568336,0.21291988,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2,28.42189,5.0880175,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2
65,35.297398,1.1270776,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2,27.958693,4.8982463,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2
66,39.717236,0.70656395,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2,28.004637,4.9058113,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,2
67,39.78871,0.59318674,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,2,27.938347,4.893798,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,2
68,36.17685,-1.3874506,Events::Wildlife::Large Animal/r/nEvents::Wildlife::Small Animal,2,28.9942,2.3385904,Events::Wildlife::Large Animal/r/nEvents::Wildlife::Small Animal,2
69,40.123093,0.7036964,Events::Vegetation::Tree,2,28.985638,2.3374326,Events::Vegetation::Tree,2
70,40.112713,0.70142365,Events::Construction & Maintenance::Maintenance/r/nEvents::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Elbow,2,28.984423,2.3322136,Events::Construction & Maintenance::Maintenance/r/nEvents::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Elbow,2
71,39.947727,-0.0008924954,Events::Vegetation::Tree/r/nEquipment::Overhead Equipment::Conductor,2,28.982471,2.3350847,Events::Vegetation::Tree/r/nEquipment::Overhead Equipment::Conductor,2
72,37.01964,-1.6173105,Events::Other::Unknown,2,28.859962,3.6199417,Events::Other::Unknown,2
73,36.372837,-1.5457537,Events::Protection Event::Fuse Blow/r/nEvents::Wildlife::Bird/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Nonspecific Transformer,2,28.85947,3.6189938,Events::Protection Event::Fuse Blow/r/nEvents::Wildlife::Bird/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Nonspecific Transformer,2
74,3.5711803,19.392773,State::Change State::Overload/r/nPhase::Three-phase::Phases ABC/r/nEquipment::Transformer::Nonspecific Transformer,3,9.349301,3.4641612,State::Change State::Overload/r/nPhase::Three-phase::Phases ABC/r/nEquipment::Transformer::Nonspecific Transformer,0
75,39.925877,-0.34464142,Events::System Event/Condition::Local Power Failure/r/nState::Change State::Power Failure,2,28.856504,3.6210678,Events::System Event/Condition::Local Power Failure/r/nState::Change State::Power Failure,2
76,39.974804,-0.27708313,Events::Equipment Failure::Nonspecific Equipment Failure,2,28.856522,3.6210442,Events::Equipment Failure::Nonspecific Equipment Failure,2
77,40.23505,0.30972433,Events::Equipment Failure::Nonspecific Equipment Failure,2,29.691021,1.9311175,Events::Equipment Failure::Nonspecific Equipment Failure,2
78,39.416466,-0.84374905,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2,29.57342,1.8877149,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2
79,34.82319,-0.030749235,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEquipment::Overhead Equipment::Conductor/r/nConditions::Equipment Conditions::Live wire on ground,2,29.402689,1.8341856,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEquipment::Overhead Equipment::Conductor/r/nConditions::Equipment Conditions::Live wire on ground,2
80,40.392475,0.09001707,State::Change State::Power Failure/r/nEvents::Vegetation::Nonspecific Vegetation,2,29.398674,1.8340795,State::Change State::Power Failure/r/nEvents::Vegetation::Nonspecific Vegetation,2
81,35.36678,-1.1381209,Events::Protection Event::Fuse Blow/r/nEvents::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse,2,31.634209,0.40386853,Events::Protection Event::Fuse Blow/r/nEvents::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse,2
82,35.36678,-1.1381209,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2,31.634209,0.40386853,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,2
83,-30.605806,-0.6951046,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker,1,7.0539722,2.2910635,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker,0
84,-30.676392,0.07563552,Events::Wildlife::Snake/r/nEquipment::Overhead Equipment::Arrester,1,7.053957,2.291353,Events::Wildlife::Snake/r/nEquipment::Overhead Equipment::Arrester,0
85,-31.31723,0.83790314,Events::Wildlife::Snake/r/nEquipment::Overhead Equipment::Arrester,1,7.053919,2.291064,Events::Wildlife::Snake/r/nEquipment::Overhead Equipment::Arrester,0
86,-27.180887,0.0776112,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Anchor or Guy,1,-18.866037,-5.764826,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Anchor or Guy,1
87,-27.002312,-1.9308022,Events::Other::Unknown/r/nEquipment::Transformer::Overhead Service Transformer,1,-18.858112,-5.765245,Events::Other::Unknown/r/nEquipment::Transformer::Overhead Service Transformer,1
88,-32.7811,0.78547114,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1,-18.894114,-5.7639527,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1
89,-25.328,-3.5971904,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1,-18.897627,-5.7639036,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1
90,-25.935755,1.6009055,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1,-22.615906,-5.7159524,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1
91,-25.975245,1.6502721,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1,-22.524202,-6.044385,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEvents::External::Customer Equipment,1
92,-30.127352,-2.0983603,Equipment::Transformer::Overhead Service Transformer,1,-22.001171,-4.9420185,Equipment::Transformer::Overhead Service Transformer,1
93,-26.87863,-0.30524153,Equipment::Transformer::Overhead Service Transformer,1,-21.179415,-5.8808484,Equipment::Transformer::Overhead Service Transformer,1
94,-29.92427,-1.6439402,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nConditions::Weather::Lightning Storm/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Overgrowth/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Overhead Service Transformer,1,-21.614403,-6.310911,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nConditions::Weather::Lightning Storm/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Overgrowth/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Overhead Service Transformer,1
95,-25.971424,1.6444936,Events::Protection Event::Fuse Blow/r/nEvents::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse Cutout,1,7.779376,2.8168983,Events::Protection Event::Fuse Blow/r/nEvents::External::Lightning Strike/r/nEquipment::Interrupting Device::Fuse Cutout,0
96,-29.97282,-3.5640388,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Overhead Equipment::Conductor/r/nConditions::Equipment Conditions::Live wire on ground,1,7.7794456,2.8171368,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Overhead Equipment::Conductor/r/nConditions::Equipment Conditions::Live wire on ground,0
97,35.46796,0.8715148,State::Change State::Close/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Transformer::Nonspecific Transformer,2,30.797478,0.33543938,State::Change State::Close/r/nEquipment::Interrupting Device::Fuse Cutout/r/nEquipment::Transformer::Nonspecific Transformer,2
98,37.52418,0.96271366,Events::Other::Unknown,2,30.768982,0.19436243,Events::Other::Unknown,2
99,36.8732,0.021166725,State::Change State::Increase/r/nEvents::External::Lightning Strike,2,30.771118,0.20884594,State::Change State::Increase/r/nEvents::External::Lightning Strike,2
100,36.25405,1.5489362,Events::Defect or Deterioration::Equip Deterioration/r/nEquipment::Interrupting Device::Fuse,2,30.284384,0.3750212,Events::Defect or Deterioration::Equip Deterioration/r/nEquipment::Interrupting Device::Fuse,2
101,36.476116,-0.7183479,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase-ground::Phase AG,2,30.552658,0.58118385,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase-ground::Phase AG,2
102,35.878906,1.2844198,State::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase::Phase B/r/nPhase::Single-phase-ground::Phase BG,2,30.545729,0.5777151,State::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase::Phase B/r/nPhase::Single-phase-ground::Phase BG,2
103,36.058407,1.5299566,State::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase::Nonspecific Single-phase,2,27.673561,5.089861,State::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nPhase::Single-phase::Nonspecific Single-phase,2
104,36.058407,1.5299566,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,2,27.673561,5.089861,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,2
105,39.09751,1.0737742,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,2,28.472363,5.427299,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,2
106,38.764896,-0.2525366,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,2,28.471992,5.428681,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,2
107,38.52815,-0.57688403,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,2,28.471954,5.4286666,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,2
108,35.880867,-0.18366833,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,2,30.44108,0.22139607,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,2
109,35.84915,1.3576821,State::Change State::Off/r/nEquipment::Devices::Capacitor,2,30.442879,0.2209279,State::Change State::Off/r/nEquipment::Devices::Capacitor,2
110,37.877975,-0.94455004,State::Change State::On/r/nEquipment::Devices::Capacitor,2,30.443636,0.2205473,State::Change State::On/r/nEquipment::Devices::Capacitor,2
111,-31.723747,-0.6767105,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1,7.826622,2.8593621,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,0
112,-30.802948,-0.50353634,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1,-21.258049,-6.232656,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1
113,-32.481415,-0.3492878,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1,-22.534504,-5.144525,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1
114,-26.46275,-0.7339352,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1,-22.086126,-6.3845754,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,1
