id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,latent_x,latent_y,latent_coord,latent_vectors,cluster_label,cluster_prob,hdbscan_minsize3_cluster_label
105-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.148460Z,15385.0,,breaker reclose from truck hiting,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",14.816547,10.78198,"14.816547393798828,10.78197956085205","22.464506,17.302723,18.546984,20.882376,-13.26828,-21.380585,23.272558,23.078434,-18.790136,18.373775,21.05513,-27.587996,22.005487,2.958476,-24.192902,-16.166044,-16.08806,8.916813,-18.2397,-25.653818,23.288078,-20.769726,-16.12341,-20.90548,20.352589,26.749992,-15.017076,18.83247,26.751392,20.709848,13.147148,20.315876",6.0,1.0,1.0
105-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.148460Z,15385.0,,breaker reclose from truck hiting,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",14.985825,9.253536,"14.985824584960938,9.253536224365234","20.62338,17.518587,18.06323,17.614973,-7.8995805,-18.651197,20.9924,22.70245,-19.095972,16.626717,20.193937,-26.226103,20.627583,-4.380372,-20.156254,-14.871697,-11.617525,4.6198497,-12.610532,-22.870485,21.270267,-16.90613,-14.464055,-20.495333,18.642935,23.026783,-15.066724,17.350616,22.280926,15.688583,11.571136,22.969826",1.0,0.9985378127620107,1.0
106-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.225680Z,15385.0,,truck hit pole 1225 33rd st shot3c,PoW,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.829001,1.8156037,"6.829000949859619,1.8156037330627441","17.72722,17.072107,16.199213,14.688867,-7.237633,-15.106651,17.671919,15.969003,-16.282084,15.969893,16.888126,-19.027529,16.467829,2.5601802,-16.208439,-13.918422,-11.047923,7.8078003,-13.052421,-16.124186,17.770481,-13.295972,-15.409225,-16.307764,16.372513,14.242863,-13.918215,15.170085,17.10713,12.890963,-0.18179457,10.875617",4.0,0.9999986339769928,5.0
106-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.225680Z,15385.0,,truck hit pole 1225 33rd st shot3c,PoW,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",5.918832,1.8360487,"5.918831825256348,1.8360487222671509","17.214266,17.919668,16.358074,13.957028,-7.035562,-14.273578,16.959309,13.570668,-15.935279,16.255238,16.254675,-16.811003,15.229874,5.525667,-15.13119,-14.067113,-11.003782,9.529734,-13.582564,-13.812303,16.850029,-12.144488,-16.58919,-15.280139,16.129883,10.491259,-14.023828,14.712346,15.414693,12.0321045,-6.139585,5.391911",4.0,1.0,4.0
107-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.611130Z,15385.0,,truck hit pole breaker 1225 33rd s,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",12.369264,7.065035,"12.369263648986816,7.065034866333008","-86.3706,71.36306,-133.34721,-135.36395,158.1979,150.8288,90.46069,165.52734,-142.5184,119.17305,142.47156,122.80765,142.26251,-126.78363,120.964424,-148.68423,144.1475,-137.92812,96.38696,130.09642,114.9729,133.72772,-54.66854,-134.89488,118.62629,-125.95857,-153.91019,155.36526,-96.40223,-149.80861,-142.85689,168.1881",5.0,0.9999999718134678,0.0
107-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.611130Z,15385.0,,truck hit pole breaker 1225 33rd s,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",5.755932,1.7973282,"5.755931854248047,1.797328233718872","17.73834,20.611177,16.305044,13.128272,-5.1435647,-13.170311,18.950628,13.916254,-16.835424,18.980816,17.844824,-15.584089,16.47583,8.415964,-15.210206,-15.583788,-10.2902355,9.989728,-15.591973,-11.954604,18.415522,-10.84687,-19.578901,-16.14397,18.159687,7.795398,-15.63352,16.331436,15.735741,10.597988,-12.258238,3.3365889",4.0,1.0,4.0
108-1,1,Provider 1,Site0002_F_0000046,,1.996,2007-01-30T00:00:00Z,2007-01-30T00:00:01.996800Z,2007-01-30T00:00:00.602615Z,15385.0,,t6501 A13808 customers lowside fau,PoW,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.5265966,6.852057,"0.5265966057777405,6.852056980133057","20.20753,24.26709,20.173742,17.865627,-15.187143,-16.890877,19.437496,5.7345643,-17.018286,21.84741,16.987675,-10.165657,14.728401,25.98164,-18.113647,-18.803112,-19.113756,23.055227,-24.615185,-9.195743,18.619629,-15.189803,-26.288658,-14.4665575,19.964392,1.3244554,-16.973251,17.907824,16.83256,16.85217,-27.229532,-18.964882",3.0,0.5729294248152706,2.0
108-2,1,Provider 1,Site0002_F_0000046,,1.996,2007-01-30T00:00:00Z,2007-01-30T00:00:01.996800Z,2007-01-30T00:00:00.602615Z,15385.0,,t6501 A13808 customers lowside fau,PoW,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",1.9416711,6.553441,"1.9416711330413818,6.553441047668457","18.627443,20.35024,18.03493,17.619745,-16.234081,-16.912918,17.86283,6.099893,-14.1812725,18.897142,15.11974,-10.920006,13.408472,24.745817,-18.293543,-16.155972,-19.069422,21.190477,-23.521584,-10.991813,17.056168,-15.644483,-22.532534,-12.813161,17.675291,5.3917236,-14.057421,15.681363,17.450636,17.451607,-19.469702,-16.007298",0.0,0.9999930630429577,2.0
109-1,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00.270139994Z,15385.0,,cap banl off,PoW,State::Change State::Off/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",3.8134084,6.1506577,"3.813408374786377,6.150657653808594","18.895412,18.94283,17.480837,18.648897,-17.321625,-17.98668,18.665785,9.051469,-14.329137,18.31643,15.6917305,-13.603742,14.591402,22.413063,-19.99632,-15.882045,-19.521133,19.681875,-23.472141,-14.221732,18.025436,-17.411392,-20.825193,-13.963111,17.894753,10.727133,-13.645361,16.151508,19.864769,18.846226,-11.950979,-10.016258",0.0,1.0,2.0
109-2,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00.270139994Z,15385.0,,cap banl off,PoW,State::Change State::Off/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",7.6313887,3.4089706,"7.6313886642456055,3.408970594406128","18.967173,16.74526,16.603247,18.821796,-15.864045,-18.486124,19.485775,14.451868,-14.957344,17.003735,16.855526,-18.553286,16.758034,14.439534,-20.943115,-14.978993,-17.708748,14.7080345,-20.704153,-18.540936,19.17902,-18.307247,-17.501612,-15.987779,17.701557,17.784573,-13.12191,16.408453,22.000578,19.089458,0.33088425,2.9622831",7.0,0.9999999990164534,3.0
110-1,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00Z,15385.0,,cap bank on,PoW,State::Change State::On/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",5.6902533,1.9941193,"5.690253257751465,1.9941192865371704","19.556475,21.324629,19.19617,15.309478,-6.944305,-15.949276,18.565115,14.476624,-18.411848,18.347557,18.12175,-18.488728,16.911406,5.349169,-16.071537,-15.830143,-11.8531,10.7740965,-14.409634,-14.586243,18.554518,-12.994672,-19.202187,-17.227184,18.09206,9.924107,-16.236578,16.26114,16.101532,12.622482,-9.849699,4.230923",4.0,1.0,4.0
110-2,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00Z,15385.0,,cap bank on,PoW,State::Change State::On/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.79972494,5.2196193,"-0.7997249364852905,5.219619274139404","19.306704,22.810467,19.60596,15.499259,-9.683284,-15.662863,17.826391,8.963244,-17.25858,19.383495,16.719276,-13.492784,14.642288,14.874488,-15.600676,-16.535904,-14.500348,16.39165,-18.157236,-10.600436,17.354755,-12.62823,-22.23427,-14.950635,18.03748,3.693229,-16.274282,15.864474,14.502539,13.311571,-20.333977,-8.793982",3.0,1.0,2.0
137-1,1,Provider 1,Site0010,,0.183,2005-01-18T00:00:00Z,2005-01-18T00:00:00.183268238Z,2005-01-18T00:00:00Z,15385.0,,Short duration variation. No outage information found.,PoW,Events::Power Quality::Current Surge/r/nEvents::Power Quality::Transient/r/nEvents::Other::Unknown,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",5.2496433,2.64971,"5.249643325805664,2.649709939956665","19.006083,18.856106,17.432617,16.767694,-12.088093,-16.848778,18.486414,11.97048,-16.09389,17.560406,16.32247,-16.262512,15.692111,13.196625,-18.000193,-15.1650095,-15.568984,14.364115,-18.431244,-15.158589,18.093859,-15.258898,-18.558756,-15.361594,17.592434,11.366121,-14.0097885,15.745669,18.53909,15.954281,-7.738805,-0.7113191",4.0,1.0,6.0
193-1,1,Provider 1,Site0010,,0.183,2005-06-07T00:00:00Z,2005-06-07T00:00:00.183268238Z,2005-06-07T00:00:00Z,15385.0,,A fault on the riser splice of F_0000024 out of Site0010 tripped the breaker at the substation.,PoW,Equipment::Overhead Equipment::Splice or Deadend/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEvents::Fault::Nonspecific Fault/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",7.5493217,2.032546,"7.54932165145874,2.032546043395996","20.644564,20.293337,18.863066,18.52811,-11.917088,-18.691818,20.169117,17.330778,-17.909018,18.191952,19.376984,-21.67788,18.79478,5.9968634,-20.211262,-15.752032,-14.665586,11.04107,-17.18997,-19.065779,20.408676,-17.141138,-18.37953,-18.552399,18.99205,17.795952,-15.596459,17.196917,21.105448,17.073755,-0.5411419,7.8631196",2.0,0.9968834686001956,5.0
194-1,1,Provider 1,Site0010,,0.183,2005-05-06T00:00:00Z,2005-05-06T00:00:00.183268238Z,2005-05-06T00:00:00Z,15385.0,,A cable fault on the UG lead cable portion of F_0000030 from Site0010 failed.,PoW,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",4.5378,3.1584196,"4.537799835205078,3.158419609069824","22.179377,22.137924,20.689152,19.412966,-13.816067,-18.932737,21.091099,11.69657,-18.040901,20.847443,18.513912,-16.752691,17.193102,18.507647,-20.373499,-17.84245,-18.530813,18.497057,-22.205776,-15.815915,20.010471,-17.1712,-22.854631,-16.600914,20.111555,9.6985235,-16.710676,18.630566,19.923346,17.972857,-14.239115,-4.7775455",4.0,1.0,6.0
196-1,1,Provider 1,Site0010,,0.183,2005-03-05T00:00:00Z,2005-03-05T00:00:00.183268238Z,2005-03-05T00:00:00Z,15385.0,,A cable fault on the underground portion of F_0000022 out of Site0010 Substation tripped the circuit breaker.,PoW,Equipment::Overhead Equipment::Conductor/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.2535787,2.358841,"6.2535786628723145,2.3588409423828125","21.479208,21.174255,20.484514,18.818619,-11.53564,-19.054325,20.927912,15.90984,-18.564072,19.626959,19.450665,-20.54335,18.749153,9.592672,-19.921476,-17.007483,-15.707294,13.274665,-18.586866,-17.923475,20.786327,-17.017847,-20.348967,-18.122206,19.722008,14.2672415,-16.52353,17.85692,20.369751,16.969706,-6.280343,4.249924",4.0,1.0,6.0
