id,vae_x,vae_y,vae_eventTags,vae_cluster_label,tft_x,tft_y,tft_eventTags,tft_cluster_label
194-1,1.8163363,-3.278304,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable,0,-4.6369324,-6.0903087,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable,0
196-1,-0.65873545,-0.46225896,Equipment::Overhead Equipment::Conductor/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,0,-7.325679,-3.4267194,Equipment::Overhead Equipment::Conductor/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,0
197-1,-0.14876215,0.9925414,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,0,-6.4483852,-4.6594415,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,0
198-1,-2.82934,4.23392,Equipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Circuit Breaker/r/nConditions::Equipment Conditions::Conductor off insulator/r/nEquipment::Substation::Nonspecific Substation,0,-7.902692,-3.1846046,Equipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Circuit Breaker/r/nConditions::Equipment Conditions::Conductor off insulator/r/nEquipment::Substation::Nonspecific Substation,0
199-1,-1.3292149,0.060775287,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-7.1436224,-3.7361674,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
200-1,-1.9395149,0.75453377,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-6.840635,-4.141604,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
201-1,-3.1533728,1.598364,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-8.570111,-5.1775937,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
202-1,-0.8010702,1.2033229,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-8.6480665,-4.8391423,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
204-1,0.9118255,-1.976331,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-8.947897,-4.072011,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
205-1,-0.8377471,-1.3231541,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-9.482877,-4.086925,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
206-1,-2.1373436,-0.069373064,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-8.889101,-4.363152,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
207-1,-1.2488552,0.020045638,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-3.5197866,0.4729475,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
209-1,-0.86391157,-1.1888365,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-3.8549566,0.42868078,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
210-1,-0.47869676,-0.6088605,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-3.8489819,0.37408182,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
213-1,-3.6702802,1.7796199,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-3.6153522,1.4054257,Events::Equipment Failure::Equipment Failure/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Underground Equipment::UG Connector/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
214-1,0.68178403,-0.89604276,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0,-4.613699,0.5559511,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0
216-1,-0.836417,1.0617145,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0,-10.081665,-7.0729575,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0
217-1,-2.4774053,1.244478,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0,-9.356679,-7.796101,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0
218-1,1.1892139,-0.81726444,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0,-11.110945,-6.256678,Conditions::Weather::High Winds/r/nConditions::Weather::Heavy Rain/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0
228-1,-3.4234073,1.7315159,Events::Other::Unknown/r/nEquipment::Interrupting Device::Circuit Breaker,0,-10.202427,-6.907467,Events::Other::Unknown/r/nEquipment::Interrupting Device::Circuit Breaker,0
229-1,-0.06290454,-0.6734528,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0,-10.280667,-6.9247627,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0
230-1,1.39299,-0.97412586,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0,-6.3764935,-9.394804,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0
231-1,-1.0885923,0.58717215,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0,-8.4212885,-8.619,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0
232-1,-2.876695,1.9067428,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0,-6.782246,-9.2237,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0
233-1,-1.7050453,1.1192452,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0,-6.5710125,-9.302581,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,0
235-1,0.027729314,0.5621305,Events::Equipment Failure::Equipment Failure/r/nEquipment::Devices::Capacitor/r/nEquipment::Interrupting Device::Circuit Breaker,0,-6.47243,-9.347282,Events::Equipment Failure::Equipment Failure/r/nEquipment::Devices::Capacitor/r/nEquipment::Interrupting Device::Circuit Breaker,0
250-1,0.64760995,-1.1779883,Events::Protection Event::Fuse Blow/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0,-7.2791767,0.17151551,Events::Protection Event::Fuse Blow/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Overhead Equipment::Nonspecific Overhead Equipment,0
252-1,-0.14949189,-0.5990575,Events::Fault::Cable Fault/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Fuse,0,-7.2854867,-0.4212884,Events::Fault::Cable Fault/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Fuse,0
253-1,0.081368744,-0.9808137,Events::Fault::Cable Fault/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Fuse,0,-7.119916,-0.2732993,Events::Fault::Cable Fault/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Fuse,0
256-1,0.27049422,-0.7083825,Events::Equipment Failure::Equipment Failure/r/nEvents::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Underground Service Transformer/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-7.202224,-0.117722094,Events::Equipment Failure::Equipment Failure/r/nEvents::Equipment Failure::Transformer Failure/r/nEvents::Protection Event::Fuse Blow/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Transformer::Underground Service Transformer/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
277-1,0.40714058,-0.41686776,Events::Equipment Failure::Equipment Failure/r/nEvents::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0,-7.3232355,1.3190536,Events::Equipment Failure::Equipment Failure/r/nEvents::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0
289-1,-1.7017375,1.3398943,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0,-5.972332,-1.6901984,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0
290-1,-1.9056122,1.3366019,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0,-5.8412776,-1.4190338,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,0
294-1,-1.9365833,1.133563,Conditions::Weather::Lightning Storm/r/nState::Change State::Energized,0,-6.187338,-1.6748945,Conditions::Weather::Lightning Storm/r/nState::Change State::Energized,0
45-1,-6.7343593,2.2750275,Events::External::Lightning Strike,0,-5.515633,-2.3339286,Events::External::Lightning Strike,0
45-2,-7.935897,4.8167753,Events::External::Lightning Strike,0,-5.4400473,-2.4361002,Events::External::Lightning Strike,0
46-1,7.0468955,-5.6147394,Events::Equipment Failure::Arcing,0,-0.62250715,-6.9040155,Events::Equipment Failure::Arcing,0
46-2,7.7414656,-3.6422613,Events::Equipment Failure::Arcing,0,-0.7783213,-7.698426,Events::Equipment Failure::Arcing,0
47-1,-0.94982237,-3.5444794,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,0,1.1773291,-4.0687137,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,0
47-2,4.082312,-6.2861075,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,0,0.5186206,-5.067733,Events::Vegetation::Branches/r/nEvents::Vegetation::Tree,0
48-1,-0.13501027,-3.9456625,Events::Equipment Failure::Arcing,0,1.0406734,-4.321615,Events::Equipment Failure::Arcing,0
48-2,4.867015,-6.4879384,Events::Equipment Failure::Arcing,0,6.966095,-6.333891,Events::Equipment Failure::Arcing,0
49-1,6.153201,-6.416567,Events::Equipment Failure::Arcing,0,6.5110073,-7.518758,Events::Equipment Failure::Arcing,0
49-2,7.684856,-5.4115987,Events::Equipment Failure::Arcing,0,6.138452,-9.152608,Events::Equipment Failure::Arcing,0
50-1,1.0252458,-4.449644,Events::Equipment Failure::Arcing,0,7.1490254,-5.284558,Events::Equipment Failure::Arcing,0
50-2,5.312566,-6.3843274,Events::Equipment Failure::Arcing,0,6.897246,-6.815997,Events::Equipment Failure::Arcing,0
51-1,-8.034596,5.3705764,Events::Wildlife::Squirrel,0,6.2309694,-6.064459,Events::Wildlife::Squirrel,0
51-2,-6.3399844,6.5747833,Events::Wildlife::Squirrel,0,5.9216547,-7.9740806,Events::Wildlife::Squirrel,0
52-1,-7.7959805,3.8257883,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,0,6.415318,-5.339001,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,0
52-2,-7.315641,5.6677613,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,0,6.093008,-6.6569037,Events::Equipment Failure::Equipment Failure/r/nEquipment::Overhead Equipment::Arrester,0
53-1,-6.133748,6.240813,Events::Other::Unknown,0,5.5495944,-8.561895,Events::Other::Unknown,0
53-2,-3.8888242,5.8220596,Events::Other::Unknown,0,2.7104363,-8.562981,Events::Other::Unknown,0
54-1,-7.5880327,3.221562,Equipment::Load::Motor/r/nState::Change State::Start,0,4.8988457,-3.7317665,Equipment::Load::Motor/r/nState::Change State::Start,0
54-2,-7.762829,5.7964916,Equipment::Load::Motor/r/nState::Change State::Start,0,4.6698236,-4.0279026,Equipment::Load::Motor/r/nState::Change State::Start,0
55-1,-7.392117,3.134295,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,0,4.94852,-2.6939008,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,0
55-2,-7.526785,5.34224,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,0,4.3638644,-3.9323306,Events::Wildlife::Bird/r/nEvents::Wildlife::Small Bird,0
57-1,-6.6163917,6.4762464,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,0,12.4530945,-7.1598444,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,0
57-2,-3.8793375,6.1336436,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,0,11.876347,-8.075294,Conditions::Weather::High Winds/r/nEvents::Protection Event::Fuse Blow/r/nEvents::Vegetation::Branches/r/nEvents::Vegetation::Tree/r/nEquipment::Interrupting Device::Fuse,0
58-1,-3.4448876,5.8252125,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,0,11.8796625,-8.13541,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,0
58-2,-1.2881812,-3.2865603,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,0,11.66349,-8.69577,Events::Equipment Failure::Transformer Failure/r/nEquipment::Transformer::Nonspecific Transformer,0
59-1,-7.715383,6.324297,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,0,12.567687,-6.7734284,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,0
59-2,-5.5929914,6.5605626,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,0,1.2135412,1.3260425,Conditions::Weather::High Winds/r/nEvents::Vegetation::Tree,0
60-1,7.2580237,-5.2609363,Events::Other::Unknown,0,0.9056913,1.979367,Events::Other::Unknown,0
60-2,7.568849,-3.4346654,Events::Other::Unknown,0,1.3146856,1.2668062,Events::Other::Unknown,0
61-1,-6.5933003,6.970714,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,0,2.3873231,0.6638789,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,0
61-2,-5.324712,6.5834794,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,0,0.82003117,1.7961096,Events::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Switch::Nonspecific Switch,0
62-1,5.124285,-6.856999,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,8.58474,-5.322308,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
62-2,7.1864247,-6.638399,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,8.091279,-6.9991317,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
63-1,7.535277,-6.205669,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,7.9142213,-7.2882686,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
63-2,7.9039936,-4.3347316,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,6.838875,-8.8344,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
64-1,6.683172,-6.847431,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,8.405955,-6.552359,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
64-2,7.8476095,-4.946649,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,-2.0294313,-6.859261,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
65-1,-3.4201953,5.810878,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0,0.3268235,-2.9064763,Equipment::Overhead Equipment::Jumper/r/nEvents::Equipment Failure::Arcing,0
