id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,embedding_x,embedding_y,embedding_coord,embedding_vectors
317,1,Provider 3,fnet-pr-1463,Frequency Disturbance Recorder,179.9,2019-11-23T19:57:19Z,2019-11-23T20:00:18.900Z,2019-11-23T19:58:19Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.16334233,-1.1955514,"0.16334232687950134,-1.1955513954162598","[ 0.16334233 -1.1955514   0.2988709   0.03344673  0.06274363 -0.70499194
 -0.12014892  0.43601885  0.25206336 -0.04093797  0.97571146  0.15990345
 -0.32022858  0.63225377  0.17007953  0.87146914  0.48533064 -1.1475319
  1.168824   -0.35404107  0.8284844  -0.6157521  -0.05030102 -0.63590693
  0.7966181   0.38612688  0.31089666  0.5298185   0.05681103  0.25262922
  0.4040132   0.5051019   0.85980964 -0.15710036  0.3951435  -0.06300019
  0.13048568 -0.42134622 -0.67397213  0.695812    0.2165053   0.4467857
  0.03261169  0.2739611   0.6605224  -0.89083153  0.294295   -0.60998917
 -0.20036538 -0.6282091   0.2804141   1.0554805   0.6896653   0.2930162
  0.5046823   0.80197334 -0.9711111  -0.24280033 -0.42854217 -0.49321088
 -0.33034965 -0.27442682 -0.3401441   0.8309565 ]"
318,1,Provider 3,fnet-pr-1432,Frequency Disturbance Recorder,179.9,2019-12-11T23:48:02Z,2019-12-11T23:51:01.900Z,2019-12-11T23:49:02Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.1728644,-1.1300502,"0.1728644073009491,-1.1300501823425293","[ 0.1728644  -1.1300502   0.28293526  0.05612209  0.10458208 -0.64717215
 -0.12153953  0.4248094   0.26656044 -0.04387373  0.9657142   0.17270525
 -0.3706346   0.6242089   0.21700011  0.86158997  0.41517812 -1.1217842
  1.1797919  -0.36079243  0.8523773  -0.62529194 -0.06290373 -0.6504328
  0.7052748   0.34955     0.39080626  0.48202085  0.09498429  0.28374588
  0.4842854   0.5640427   0.85375035 -0.11804363  0.39985684 -0.09769328
  0.12402582 -0.45568442 -0.7017201   0.7437966   0.223596    0.447573
 -0.00999713  0.18452439  0.69247776 -0.8841497   0.30337405 -0.66096175
 -0.23516776 -0.62158173  0.278202    1.0508957   0.67054737  0.2645893
  0.43839127  0.7894654  -0.94585174 -0.16932504 -0.4940118  -0.46798298
 -0.33036357 -0.2285575  -0.33283997  0.8219504 ]"
319,1,Provider 3,fnet-pr-1462,Frequency Disturbance Recorder,179.9,2020-02-01T17:03:03Z,2020-02-01T17:06:02.900Z,2020-02-01T17:04:03Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.14504804,-1.1483817,"0.14504803717136383,-1.1483817100524902","[ 0.14504804 -1.1483817   0.32069322  0.04595402  0.08066837 -0.675111
 -0.13826716  0.43605435  0.26169404 -0.04199515  0.9590641   0.16940801
 -0.3599192   0.62494683  0.19540021  0.87938374  0.4245807  -1.1477032
  1.1636641  -0.3739222   0.85902834 -0.6075473  -0.04692765 -0.6584899
  0.72737265  0.35411692  0.36185592  0.50383186  0.07275844  0.28509015
  0.45466638  0.5617041   0.8387456  -0.1537453   0.39491025 -0.08949739
  0.13059027 -0.43899068 -0.6953764   0.7057375   0.22139147  0.44796985
  0.00900985  0.21326292  0.68918175 -0.8642986   0.29281473 -0.6353484
 -0.23134868 -0.6091508   0.27285784  1.058434    0.6878992   0.28792244
  0.45682508  0.8109351  -0.9670666  -0.18034236 -0.4849979  -0.475494
 -0.33115956 -0.23700465 -0.33197153  0.817073  ]"
320,1,Provider 3,fnet-pr-1432,Frequency Disturbance Recorder,179.9,2019-12-14T17:58:24Z,2019-12-14T18:01:23.900Z,2019-12-14T17:59:24Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.17986426,-1.1710095,"0.17986425757408142,-1.1710095405578613","[ 0.17986426 -1.1710095   0.27300823  0.04259172  0.08636982 -0.675754
 -0.11265379  0.42653367  0.25814682 -0.04371859  0.97694117  0.16740061
 -0.33852628  0.6322988   0.19333027  0.86188847  0.4630304  -1.1269848
  1.1812853  -0.34780446  0.8317144  -0.6293025  -0.06174495 -0.63734204
  0.7629479   0.37523496  0.3463664   0.5063585   0.0785086   0.26018113
  0.43969512  0.5241047   0.8672103  -0.12700672  0.39863917 -0.07607768
  0.12454809 -0.43943626 -0.6847306   0.7294444   0.21835634  0.44895208
  0.01174417  0.2344054   0.6706031  -0.90215224  0.30294976 -0.6386051
 -0.21069764 -0.63397753  0.28504312  1.0499996   0.6756492   0.27274835
  0.47748327  0.7890958  -0.95361745 -0.21911329 -0.4502815  -0.4825617
 -0.32981834 -0.25784352 -0.33827388  0.8322496 ]"
321,1,Provider 3,fnet-pr-1463,Frequency Disturbance Recorder,179.9,2019-11-22T11:51:07Z,2019-11-22T11:54:06.900Z,2019-11-22T11:52:07Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.14766645,-1.1497862,"0.14766645431518555,-1.1497862339019775","[ 0.14766645 -1.1497862   0.32119355  0.04694754  0.08093582 -0.67697495
 -0.13648513  0.43574792  0.26139218 -0.04253729  0.96207416  0.16698906
 -0.35961995  0.6255611   0.19504118  0.87852126  0.42804623 -1.1475048
  1.1648449  -0.37374976  0.8586166  -0.60819983 -0.04772775 -0.6568481
  0.72959006  0.35651124  0.36068636  0.5041615   0.07126766  0.28293484
  0.45314288  0.5586147   0.8412545  -0.15233457  0.39500302 -0.0876994
  0.13204987 -0.43754956 -0.69599605  0.7060725   0.22163203  0.44782573
  0.00923034  0.21723318  0.6882801  -0.866917    0.29340237 -0.6342585
 -0.22986795 -0.6104294   0.27280533  1.057892    0.6871852   0.28761423
  0.45920664  0.8082455  -0.96728414 -0.18330815 -0.48106283 -0.47664583
 -0.3305093  -0.2386337  -0.33312923  0.8182683 ]"
322,1,Provider 3,fnet-pr-1463,Frequency Disturbance Recorder,179.9,2019-11-22T11:16:37Z,2019-11-22T11:19:36.900Z,2019-11-22T11:17:37Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.15174067,-1.1589029,"0.1517406702041626,-1.158902883529663","[ 0.15174067 -1.1589029   0.31006017  0.04286852  0.08056537 -0.6767354
 -0.13021201  0.4354978   0.26780683 -0.0394414   0.964523    0.1633045
 -0.35319057  0.6228857   0.18928957  0.8758892   0.43918347 -1.144654
  1.174949   -0.3721007   0.8521713  -0.6188197  -0.05417326 -0.65568626
  0.7394227   0.36068642  0.35919273  0.50856453  0.06995502  0.28254014
  0.44770938  0.5481073   0.84985346 -0.15483925  0.40027806 -0.0827548
  0.13228694 -0.43209496 -0.6883208   0.710557    0.22313187  0.44397897
  0.01122594  0.21867433  0.6928458  -0.8697999   0.29069275 -0.62355655
 -0.23043095 -0.6134969   0.27231085  1.0582672   0.6874268   0.28779483
  0.46827197  0.8074499  -0.9692337  -0.19925602 -0.47095275 -0.4841373
 -0.33646515 -0.24480793 -0.33537477  0.82613075]"
323,1,Provider 3,fnet-pr-1463,Frequency Disturbance Recorder,179.9,2020-01-29T11:24:19Z,2020-01-29T11:27:18.900Z,2020-01-29T11:25:19Z,10.0,,,Phasor,Events::Fault::Unknown Fault,"[1, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",0.15221502,-1.1518154,"0.15221501886844635,-1.151815414428711","[ 0.15221502 -1.1518154   0.30513227  0.04450084  0.08465996 -0.6678721
 -0.13074636  0.43389758  0.26944065 -0.03916736  0.96107477  0.16666007
 -0.35726392  0.6205057   0.19497274  0.8740341   0.42994076 -1.1406702
  1.1747949  -0.37104648  0.8527478  -0.61944675 -0.05522072 -0.65703064
  0.7290282   0.35465822  0.3671528   0.50358605  0.07637662  0.28642243
  0.45647973  0.5542738   0.84744996 -0.15130974  0.40104288 -0.08827424
  0.129804   -0.43776175 -0.6892321   0.7156746   0.22359632  0.44301647
  0.00724819  0.20670277  0.6950698  -0.8664105   0.29110613 -0.62918764
 -0.2343743  -0.61203575  0.27201718  1.057275    0.68574065  0.2846231
  0.4601717   0.80761373 -0.96536034 -0.18998027 -0.48019886 -0.48042893
 -0.33727425 -0.23933357 -0.3337822   0.8242226 ]"
324,1,Provider 3,fnet-pr-1462,Frequency Disturbance Recorder,179.9,2020-01-06T10:48:43Z,2020-01-06T10:51:42.900Z,2020-01-06T10:49:43Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.16474892,-1.1610346,"0.1647489219903946,-1.1610345840454102","[ 0.16474892 -1.1610346   0.2890841   0.04317936  0.08667683 -0.6699459
 -0.12186796  0.4307723   0.26804894 -0.04012521  0.9690473   0.16544521
 -0.35019737  0.62482166  0.19350739  0.8689955   0.4450677  -1.1342285
  1.182527   -0.36226425  0.84427774 -0.6282407  -0.06064241 -0.64989924
  0.7430593   0.36353034  0.3616513   0.50470245  0.07729183  0.27722496
  0.4507984   0.5413123   0.85923404 -0.14107148  0.40244162 -0.08230524
  0.12852938 -0.43708298 -0.68649906  0.72453797  0.22248465  0.44456172
  0.00831062  0.21558976  0.6892096  -0.8825244   0.29524007 -0.63092566
 -0.22674079 -0.6217503   0.27703142  1.0547472   0.68143404  0.2791925
  0.46830726  0.79972297 -0.9615554  -0.20506917 -0.46663818 -0.48369423
 -0.33646464 -0.24711107 -0.3364591   0.830709  ]"
325,1,Provider 3,fnet-pr-1462,Frequency Disturbance Recorder,179.9,2020-03-16T15:07:32Z,2020-03-16T15:10:31.900Z,2020-03-16T15:08:32Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.1481042,-1.1328454,"0.1481042057275772,-1.132845401763916","[ 0.1481042  -1.1328454   0.31421623  0.05115877  0.09138431 -0.6574415
 -0.1345664   0.4339925   0.27286297 -0.03928881  0.9555933   0.16688927
 -0.37075675  0.61506784  0.20438163  0.87386304  0.40913856 -1.1399415
  1.1712356  -0.37912154  0.8617091  -0.6147829  -0.05481777 -0.6623554
  0.70341694  0.343879    0.3850444   0.4938057   0.08144225  0.29634917
  0.47366214  0.5704524   0.83973145 -0.15057495  0.40073216 -0.09747621
  0.13082892 -0.4429413  -0.6967798   0.7182836   0.22653468  0.4413153
 -0.0018684   0.18772602  0.70391417 -0.8546997   0.2901077  -0.63501626
 -0.24485584 -0.60471624  0.26715004  1.0573753   0.6837644   0.28262633
  0.44409996  0.80746835 -0.9627984  -0.16806458 -0.49780288 -0.47457865
 -0.33698738 -0.22753826 -0.33146012  0.81787115]"
326,1,Provider 3,fnet-pr-1428,Frequency Disturbance Recorder,179.9,2020-02-22T14:10:25Z,2020-02-22T14:13:24.900Z,2020-02-22T14:11:25Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[0, 1, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.15845355,-1.1482508,"0.1584535539150238,-1.1482508182525635","[ 0.15845355 -1.1482508   0.2971216   0.04666471  0.09052704 -0.6623347
 -0.12718666  0.43119296  0.2706416  -0.04005968  0.9636813   0.16717464
 -0.36049232  0.62150466  0.19978142  0.87082857  0.42829102 -1.1351304
  1.1793588  -0.3685948   0.8523241  -0.62409997 -0.0590025  -0.6556875
  0.7241967   0.35438085  0.37421095  0.4986648   0.08092381  0.28641784
  0.46336764  0.5557602   0.85189515 -0.14246435  0.4022136  -0.08951735
  0.1290051  -0.44125327 -0.6916943   0.72506416  0.2240363   0.4437943
  0.00276377  0.20057732  0.6964743  -0.87278545  0.29385316 -0.6357702
 -0.23499526 -0.61549836  0.2737289   1.0556666   0.68201226  0.27892846
  0.45606118  0.80268264 -0.96100694 -0.18799193 -0.48187605 -0.47890922
 -0.33680087 -0.23745744 -0.3341583   0.82610077]"
