id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,latent_x,latent_y,latent_coord,latent_vectors,cluster_label,cluster_prob,hdbscan_minsize3_cluster_label
105-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.148460Z,15385.0,,breaker reclose from truck hiting,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.45702976,2.0740042,"-0.4570297598838806,2.0740041732788086","37.195007,30.515667,37.01744,-37.359417,-38.14042,37.87107,37.056892,33.688366",3.0,1.0,0.0
105-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.148460Z,15385.0,,breaker reclose from truck hiting,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Close/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Recloser,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",7.9409943,-0.17691886,"7.9409942626953125,-0.1769188642501831","32.396523,23.011282,32.696663,-31.251118,-31.550749,33.20868,35.845757,30.341475",7.0,0.999938750613269,8.0
106-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.225680Z,15385.0,,truck hit pole 1225 33rd st shot3c,PoW,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.7961454,-1.9318949,"6.796145439147949,-1.9318948984146118","27.484276,17.92742,29.189413,-24.98355,-26.550568,29.280142,30.152733,26.960144",2.0,1.0,9.0
106-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.225680Z,15385.0,,truck hit pole 1225 33rd st shot3c,PoW,Events::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.8276963,-1.8622836,"6.827696323394775,-1.8622835874557495","26.363148,17.137434,28.852797,-23.907516,-26.007223,28.667328,28.657501,26.582504",2.0,1.0,9.0
107-1,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.611130Z,15385.0,,truck hit pole breaker 1225 33rd s,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",7.4638124,-1.3689078,"7.463812351226807,-1.3689078092575073","245.4506,-276.39984,202.81602,262.2111,215.65907,214.24739,235.14279,230.9378",2.0,0.99999999999999,10.0
107-2,1,Provider 1,Site0002_F_0000047,,1.996,2007-02-07T00:00:00Z,2007-02-07T00:00:01.996800Z,2007-02-07T00:00:00.611130Z,15385.0,,truck hit pole breaker 1225 33rd s,PoW,Events::External::Motor Vehicle Accident/r/nState::Change State::Open/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Circuit Breaker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.8106933,-1.8674607,"6.810693264007568,-1.8674607276916504","20.547459,10.549394,22.472153,-16.054556,-18.595299,22.144238,22.13198,20.755932",2.0,1.0,9.0
108-1,1,Provider 1,Site0002_F_0000046,,1.996,2007-01-30T00:00:00Z,2007-01-30T00:00:01.996800Z,2007-01-30T00:00:00.602615Z,15385.0,,t6501 A13808 customers lowside fau,PoW,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.16970995,0.6517083,"-0.1697099506855011,0.6517083048820496","31.941,30.329628,36.902367,-34.217377,-38.040035,36.38653,29.312397,33.594864",3.0,1.0,1.0
108-2,1,Provider 1,Site0002_F_0000046,,1.996,2007-01-30T00:00:00Z,2007-01-30T00:00:01.996800Z,2007-01-30T00:00:00.602615Z,15385.0,,t6501 A13808 customers lowside fau,PoW,Events::Fault::Nonspecific Fault/r/nEvents::External::Customer Equipment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.15868957,-5.1687846,"-0.15868957340717316,-5.1687846183776855","29.884312,31.31859,33.90306,-34.219677,-37.3453,33.487656,26.08522,30.733524",0.0,0.9967549016133448,7.0
109-1,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00.270139994Z,15385.0,,cap banl off,PoW,State::Change State::Off/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.8186879,-6.4415092,"-0.818687915802002,-6.441509246826172","30.998262,32.6974,34.03223,-35.558464,-38.094627,34.123947,27.013803,30.785557",0.0,1.0,6.0
109-2,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00.270139994Z,15385.0,,cap banl off,PoW,State::Change State::Off/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-1.7458233,-7.905351,"-1.7458232641220093,-7.905351161956787","32.22765,31.672096,33.558945,-35.532883,-37.106323,34.080288,29.387312,30.508793",4.0,0.9721755269102166,2.0
110-1,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00Z,15385.0,,cap bank on,PoW,State::Change State::On/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",6.8657947,-1.682674,"6.865794658660889,-1.6826740503311157","28.811459,20.010733,32.155567,-27.680529,-29.815134,31.656263,32.297012,29.804293",2.0,1.0,9.0
110-2,1,Provider 1,Site0002_F_0000044,,1.996,2007-01-18T00:00:00Z,2007-01-18T00:00:01.996800Z,2007-01-18T00:00:00Z,15385.0,,cap bank on,PoW,State::Change State::On/r/nEquipment::Devices::Capacitor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",4.336449,-2.2405066,"4.336449146270752,-2.240506649017334","28.085962,22.763262,32.669453,-28.912905,-31.757364,31.967396,29.460419,30.147211",1.0,1.0,3.0
137-1,1,Provider 1,Site0010,,0.183,2005-01-18T00:00:00Z,2005-01-18T00:00:00.183268238Z,2005-01-18T00:00:00Z,15385.0,,Short duration variation. No outage information found.,PoW,Events::Power Quality::Current Surge/r/nEvents::Power Quality::Transient/r/nEvents::Other::Unknown,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",3.9210799,-1.8403136,"3.9210798740386963,-1.8403135538101196","29.760416,25.12134,32.232685,-30.938124,-33.05135,32.289806,29.921574,29.372435",1.0,1.0,3.0
193-1,1,Provider 1,Site0010,,0.183,2005-06-07T00:00:00Z,2005-06-07T00:00:00.183268238Z,2005-06-07T00:00:00Z,15385.0,,A fault on the riser splice of F_0000024 out of Site0010 tripped the breaker at the substation.,PoW,Equipment::Overhead Equipment::Splice or Deadend/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEvents::Fault::Nonspecific Fault/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.57959926,0.5307808,"0.5795992612838745,0.5307807922363281","32.66635,28.651482,34.897186,-34.1811,-36.159435,34.825787,32.746532,32.45373",3.0,1.0,1.0
194-1,1,Provider 1,Site0010,,0.183,2005-05-06T00:00:00Z,2005-05-06T00:00:00.183268238Z,2005-05-06T00:00:00Z,15385.0,,A cable fault on the UG lead cable portion of F_0000030 from Site0010 failed.,PoW,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.25431782,1.9956995,"-0.2543178200721741,1.9956995248794556","34.6476,29.84499,37.138786,-36.587936,-38.275883,37.47171,35.07117,33.855484",3.0,1.0,0.0
196-1,1,Provider 1,Site0010,,0.183,2005-03-05T00:00:00Z,2005-03-05T00:00:00.183268238Z,2005-03-05T00:00:00Z,15385.0,,A cable fault on the underground portion of F_0000022 out of Site0010 Substation tripped the circuit breaker.,PoW,Equipment::Overhead Equipment::Conductor/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",-0.18549442,2.0670254,"-0.18549442291259766,2.0670254230499268","34.609077,30.244514,37.03361,-36.52118,-38.191795,36.683914,34.196243,33.95877",3.0,1.0,0.0
197-1,1,Provider 1,Site0010,,0.183,2005-02-02T00:00:00Z,2005-02-02T00:00:00.183268238Z,2005-02-02T00:00:00Z,15385.0,,A cable fault on the underground portion of F_0000029 out of Site0010 Sub. caused the circuit breaker to trip.,PoW,Events::Fault::Cable Fault/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Circuit Breaker/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",3.5270522,-1.2054698,"3.527052164077759,-1.2054698467254639","31.31292,25.961748,33.531075,-32.03373,-34.296375,33.57556,31.281197,31.03195",1.0,0.9999999993986366,3.0
198-1,1,Provider 1,Site0010,,0.183,2005-01-30T00:00:00Z,2005-01-30T00:00:00.183268238Z,2005-01-30T00:00:00Z,15385.0,,A conductor off the pin on the mainline of F_0000032 out of Site0010 Sub caused the circuit breaker to trip.,PoW,Equipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Circuit Breaker/r/nConditions::Equipment Conditions::Conductor off insulator/r/nEquipment::Substation::Nonspecific Substation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",0.2379827,1.1204047,"0.23798270523548126,1.1204047203063965","33.43397,30.35665,36.45494,-35.413597,-37.539543,36.135975,32.146824,33.297955",3.0,1.0,1.0
