id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,embedding_x,embedding_y,embedding_coord,embedding_vectors,cluster_label,cluster_prob
1,1,Provider 1,Site0014,,0.183,2006-06-09T00:00:00Z,2006-06-09T00:00:00.183203134Z,2006-06-09T00:00:00Z,7692.0,,Recloser tripped on F_0000010 no apparent cause.,PoW,Events::Other::Unknown/r/nEquipment::Interrupting Device::Recloser,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.940015, 0.975158, 0.131326, 1.0)",11.022945,-0.95259017,"11.022945404052734,-0.9525901675224304","1.3236871,0.74360263,-0.52053463,-0.055019543,-0.3646626,0.88591725,-0.5823995,-0.081597835,-0.7413091,-0.013131604,0.24457557,-0.050977632,0.118759,0.018879242,0.79155636,0.073856875,-0.2584415,-0.56595993,0.1562758,0.76067305,-0.5412074,-0.21751894,0.76764476,0.26469022,0.61500794,-0.23724082,0.7370143,-0.1698836,-0.35406253,0.29012728,-1.1351093,-0.21613051,0.09222366,0.83987,-0.175164,0.2839284,-0.36014354,0.64107156,-0.048984148,-0.596516,0.94166404,-0.068201765,-0.1533815,0.72563004,0.49616358,0.5180006,0.56575584,0.5172361,-0.16685784,0.7042804,0.6893179,-0.9736254,0.50177526,-1.202045,-0.5755011,0.63963115,-0.011090718,-0.13429452,-0.2615773,-0.1690045,0.21193789,0.2957998,-0.013686702,-0.36566484",4.0,1.0
2,1,Provider 1,Site0014,,0.166,2006-08-10T00:00:00Z,2006-08-10T00:00:00.166536467Z,2006-08-10T00:00:00Z,7692.0,,No outage information found for this event. May have been a temporary fault cleared by a successful recloser operation per the sag duration.,PoW,Events::Fault::Momentary/r/nEvents::System Event/Condition::Sag/r/nEquipment::Interrupting Device::Recloser,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",11.674578,16.777369,"11.674577713012695,16.777368545532227","1.3695462,0.9091164,-0.496634,-0.11604122,-0.4249525,0.7601951,-0.6461926,0.101903155,-0.57841605,0.12524256,0.23668538,-0.045942254,0.10890598,0.23535818,0.77400696,-0.11021499,-0.16512357,-0.66872454,-0.20951907,0.8189868,-0.5874402,-0.19384421,0.71687335,0.321671,0.47597295,-0.2545608,0.5945338,-0.17950521,-0.2328088,0.32422638,-0.99832845,-0.23623681,0.08539494,0.9527199,-0.3276799,0.13326824,-0.42269558,0.5696019,-0.045470186,-0.5728775,0.87694985,0.016665578,-0.32998604,0.98366594,0.6000297,0.49567747,0.62839025,0.57554686,-0.20449096,0.636955,0.8205597,-0.90368927,0.41643584,-1.2792113,-0.48393276,0.6907836,-0.07837725,-0.1968727,-0.041637816,-0.111488774,0.075038224,0.47969767,-0.021842644,-0.4377485",9.0,0.999778253844971
3,1,Provider 1,Site0010,,0.099,2006-08-01T00:00:00.400000005Z,2006-08-01T00:00:00.499869802Z,2006-08-01T00:00:00.400000005Z,7692.0,,A lightning strike caused primary to fall to the ground and trip the circuit breaker of F_0000024.,PoW,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Circuit Breaker/r/nConditions::Equipment Conditions::Live wire on ground,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",10.511676,16.616467,"10.511675834655762,16.616466522216797","1.3924038,0.88981736,-0.49768877,-0.11817447,-0.42978138,0.7894606,-0.64421105,0.091192946,-0.5928426,0.13303906,0.21643837,-0.047453307,0.09565423,0.20690028,0.7793833,-0.11212134,-0.18269359,-0.67707515,-0.18846421,0.81713164,-0.57734925,-0.20855944,0.73360974,0.305498,0.48013014,-0.24857843,0.6098331,-0.1889327,-0.22597274,0.30870992,-1.0093548,-0.22807796,0.07408096,0.9273459,-0.32790643,0.117732584,-0.42854315,0.5652622,-0.031195737,-0.57746536,0.89787096,0.009922206,-0.3131823,0.9746051,0.5869418,0.4983328,0.6353886,0.5725812,-0.20899236,0.63415384,0.8125951,-0.8995195,0.4164719,-1.2818072,-0.5026746,0.68902767,-0.06875698,-0.18456508,-0.03680209,-0.11454609,0.093168154,0.4864461,-0.008784309,-0.43794268",9.0,0.9999691026442762
4,1,Provider 1,Site0010,,0.199,2006-08-01T00:00:00Z,2006-08-01T00:00:00.199869802Z,2006-08-01T00:00:00Z,7692.0,,A lightning strike caused a recloser on F_0000026 to operate twice and caused primary wire to fall to the ground.,PoW,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Live wire on ground,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",9.814919,19.4003,"9.814919471740723,19.400299072265625","1.366097,0.91218114,-0.49690533,-0.11412798,-0.4269551,0.7710753,-0.6505124,0.1340242,-0.58557695,0.10864007,0.22978096,-0.056033634,0.089998916,0.23011714,0.7552711,-0.12312493,-0.15178655,-0.6542342,-0.19503109,0.8079518,-0.5813599,-0.20059471,0.7387191,0.31826228,0.4782222,-0.24903256,0.60981166,-0.16010965,-0.22993964,0.28981012,-1.0000508,-0.23567776,0.07695693,0.95526063,-0.32073775,0.12252694,-0.4167382,0.5719465,-0.04533042,-0.5796696,0.87061393,0.031941727,-0.32066274,0.95128596,0.5729928,0.4930063,0.6277344,0.54957247,-0.22888364,0.62398106,0.81276226,-0.9009146,0.42019856,-1.2675054,-0.50640213,0.6886358,-0.070521995,-0.18321167,-0.030613564,-0.111472234,0.08748284,0.49594185,-0.02461169,-0.44368547",12.0,0.99334309490098
5,1,Provider 1,Site0010,,0.183,2006-08-01T00:00:00Z,2006-08-01T00:00:00.183203134Z,2006-08-01T00:00:00Z,7692.0,,A lightning strike caused a recloser on F_0000026 to operate twice and caused primary wire to fall to the ground.,PoW,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Live wire on ground,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",10.814421,-1.0402166,"10.814420700073242,-1.0402165651321411","1.2963893,0.6823058,-0.5226178,-0.039788622,-0.3420995,0.90991443,-0.5592223,-0.14057115,-0.7760633,-0.04888756,0.24476068,-0.052178375,0.12423693,-0.0494501,0.799296,0.13436411,-0.2814839,-0.5332836,0.25933617,0.742414,-0.5180793,-0.22094758,0.7660668,0.2505291,0.6475056,-0.23465118,0.77667403,-0.16542967,-0.39391506,0.29010564,-1.1652614,-0.20999962,0.09475056,0.8041073,-0.12947185,0.33009064,-0.34159154,0.6537468,-0.0473148,-0.59866554,0.952987,-0.099864155,-0.0982396,0.6475251,0.4713305,0.5258601,0.54331756,0.49633664,-0.14801148,0.7235193,0.64881116,-0.9954213,0.5324286,-1.174443,-0.59158003,0.62034714,0.008574009,-0.12239218,-0.32815248,-0.19109085,0.24429365,0.23099136,-0.017695047,-0.3360756",4.0,1.0
6,1,Provider 1,Site0010,,0.249,2006-08-01T00:00:00Z,2006-08-01T00:00:00.249837271Z,2006-08-01T00:00:00Z,7692.0,,A lightning strike caused a recloser on F_0000026 to operate twice and caused primary wire to fall to the ground.,PoW,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Live wire on ground,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",10.811191,-1.1135478,"10.811190605163574,-1.1135478019714355","1.2797308,0.69945145,-0.5237255,-0.039376196,-0.3409237,0.8930038,-0.5630403,-0.11640036,-0.76973516,-0.061568737,0.25618732,-0.056900643,0.12321063,-0.030506,0.785823,0.12822261,-0.26266098,-0.52291024,0.24860516,0.74001193,-0.5247409,-0.2132654,0.76606166,0.26064593,0.6456576,-0.23663557,0.77311325,-0.15265636,-0.39792958,0.2850101,-1.1586761,-0.21646102,0.09803038,0.8255043,-0.12848724,0.3353954,-0.3357709,0.65805656,-0.05835098,-0.59786147,0.9360044,-0.08772068,-0.105827555,0.64212626,0.46780974,0.52493083,0.53919137,0.48661542,-0.1569384,0.72041714,0.65172935,-0.9983491,0.532135,-1.1698043,-0.5890904,0.62296486,0.005238332,-0.12554567,-0.32533413,-0.187552,0.2361729,0.2370022,-0.02696415,-0.33976233",4.0,1.0
7,1,Provider 1,Site0010,,0.233,2006-08-01T00:00:00Z,2006-08-01T00:00:00.233203137Z,2006-08-01T00:00:00Z,7692.0,,A lightning strike caused a recloser on F_0000026 to operate twice and caused primary wire to fall to the ground.,PoW,Events::External::Lightning Strike/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Live wire on ground,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",10.881712,-1.0636512,"10.881711959838867,-1.063651204109192","1.2845296,0.6973045,-0.52363265,-0.040452376,-0.3422525,0.89639026,-0.562889,-0.120430335,-0.7700156,-0.05713567,0.2531019,-0.056051582,0.12319087,-0.03316565,0.7888557,0.12734142,-0.26636755,-0.5263634,0.2478193,0.74121106,-0.5235913,-0.21473958,0.7661448,0.2589147,0.6450611,-0.2361385,0.77272165,-0.15599002,-0.39573276,0.2861907,-1.1593758,-0.21533346,0.09726158,0.82134295,-0.13100186,0.33212334,-0.33809608,0.6560785,-0.055951774,-0.5978308,0.9402502,-0.089934036,-0.10588282,0.6460841,0.4695333,0.525149,0.5411765,0.48924142,-0.15530278,0.7204779,0.65235317,-0.99687266,0.53080153,-1.1720283,-0.5888284,0.6227845,0.005490504,-0.12517981,-0.323625,-0.18769568,0.23685052,0.23782417,-0.024671532,-0.33979678",4.0,1.0
8,1,Provider 1,Site0009_F_0000065,,0.098,2004-12-31T23:59:59.983333333Z,2005-01-01T00:00:00.082291666Z,2004-12-31T23:59:59.983333333Z,961.0,,Fault caused line recloser lockout. Tree Outside Right of Way (Fall/Lean On Primary),PoW,Events::Vegetation::Tree/r/nEquipment::Interrupting Device::Recloser,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",10.859513,-1.1078686,"10.859513282775879,-1.1078685522079468","1.3489302,0.6529201,-0.5204663,-0.04926882,-0.35330313,0.94958425,-0.5572273,-0.1890307,-0.7822614,-0.0023474768,0.21131776,-0.039892036,0.12519589,-0.080873355,0.83420086,0.13120854,-0.32450932,-0.57114965,0.25768387,0.7545701,-0.50634754,-0.23896761,0.76605844,0.22986318,0.643782,-0.22927284,0.7752689,-0.20215534,-0.37378323,0.3046146,-1.1751685,-0.19392772,0.085160546,0.75570965,-0.15075657,0.29905227,-0.3641017,0.6361313,-0.018989168,-0.5986153,1.0002619,-0.12483023,-0.09334579,0.6868617,0.48845,0.5278742,0.5629821,0.5281955,-0.12858294,0.72643113,0.65335256,-0.9811063,0.5215633,-1.197968,-0.59206235,0.6186185,0.012940198,-0.11807756,-0.31498194,-0.19494683,0.25671947,0.23520976,0.0076047555,-0.3344708",4.0,1.0
9,1,Provider 1,Site0014,,0.083,2006-10-31T00:00:00Z,2006-10-31T00:00:00.083203129Z,2006-10-31T00:00:00Z,7692.0,,A conductor off the pin on F_0000012 out of Site0014 Sub. caused a recloser to trip.,PoW,Equipment::Overhead Equipment::Conductor/r/nEquipment::Overhead Equipment::Insulator/r/nEquipment::Interrupting Device::Recloser/r/nConditions::Equipment Conditions::Conductor off insulator,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",9.621647,16.27559,"9.621646881103516,16.275590896606445","1.399779,0.8898859,-0.49639276,-0.12039497,-0.43380153,0.79606277,-0.6474558,0.10068999,-0.5916433,0.13793948,0.20807113,-0.04927492,0.08872923,0.20590973,0.7776873,-0.1228798,-0.18127735,-0.67961735,-0.1924865,0.8162931,-0.5735832,-0.21257292,0.7397145,0.30179924,0.4758495,-0.24568203,0.6106559,-0.18675955,-0.21748593,0.29834342,-1.0071218,-0.2252971,0.07024399,0.9234586,-0.3323112,0.10405486,-0.43159652,0.56077415,-0.026116282,-0.5789713,0.9010273,0.013531834,-0.31404355,0.97516954,0.5824853,0.49619824,0.63919836,0.5697866,-0.2155943,0.6267697,0.81337875,-0.8935035,0.41435915,-1.2823296,-0.5083676,0.6880418,-0.06660034,-0.17951591,-0.024252266,-0.11447476,0.09570201,0.49708256,-0.0063938126,-0.44171226",11.0,0.9996835156605772
10,1,Provider 1,Site0014,,0.183,2006-08-10T00:00:00Z,2006-08-10T00:00:00.183226987Z,2006-08-10T00:00:00Z,7692.0,,No outage information found for this event. May have been a temporary fault cleared by a successful recloser operation per the sag duration.,PoW,Events::Fault::Momentary/r/nEvents::System Event/Condition::Sag/r/nEquipment::Interrupting Device::Recloser,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","(0.050383, 0.029803, 0.527975, 1.0)",11.089519,-0.865304,"11.089518547058105,-0.8653039932250977","1.3234401,0.74343014,-0.5203724,-0.05544488,-0.36482263,0.88556665,-0.58216345,-0.08162688,-0.7410528,-0.013383962,0.24445803,-0.051130183,0.11881211,0.01870571,0.7911637,0.07376724,-0.25824392,-0.56585443,0.15622741,0.7605194,-0.5406666,-0.21716143,0.7674433,0.2645638,0.6146524,-0.23711595,0.73677623,-0.16971241,-0.35395044,0.2898882,-1.1350002,-0.21621118,0.092249066,0.83949625,-0.17514049,0.2837399,-0.3602426,0.6407795,-0.04889936,-0.5963573,0.9415689,-0.06821558,-0.15333855,0.72513777,0.49607843,0.51758796,0.5657264,0.51678437,-0.16663249,0.7040791,0.6889067,-0.9734068,0.50134826,-1.2016506,-0.5752348,0.6390208,-0.01115042,-0.13401927,-0.26134214,-0.16897848,0.21182798,0.2954366,-0.013860203,-0.36555934",4.0,1.0
